name,srid,active,hof,positions,start,end,letter,seasons,games,dob,dod
Montae Reagor,ReagMo20,False,False,DT,1999,2007,R,9,99,1977-06-29,NA
Charles Ream,ReamCh20,False,False,T,1938,1938,R,1,10,1913-12-12,2010-08-21
Tommy Reamon,ReamTo00,False,False,RB,1976,1976,R,1,11,1952-03-12,NA
Kerry Reardon,RearKe20,False,False,DB,1971,1976,R,6,58,1949-05-06,NA
Keith Reaser,ReasKe00,True,False,CB,2014,2017,R,5,30,1991-07-31,NA
Gary Reasons,ReasGa20,False,False,LB,1984,1992,R,9,134,1962-02-18,NA
Darrin Reaves,ReavDa00,False,False,RB,2014,2014,R,1,6,1993-04-17,NA
John Reaves,ReavJo00,False,False,QB,1972,1987,R,9,51,1950-03-02,2017-08-01
Ken Reaves,ReavKe00,False,False,DB,1966,1977,R,13,165,1944-10-29,NA
Willard Reaves,ReavWi20,False,False,RB,1989,1989,R,2,3,1959-08-17,NA
Dave Reavis,ReavDa20,False,False,T-G,1974,1983,R,10,121,1950-06-19,NA
Rusty Rebowe,ReboRu20,False,False,LB,1978,1978,R,1,1,1956-01-17,NA
Paul Rebsamen,RebsPa20,False,False,C,1927,1927,R,1,4,1905-01-29,1947-03-13
Dave Recher,RechDa20,False,False,C,1965,1968,R,4,46,1942-12-30,NA
Bert Rechichar,RechBe00,False,False,DB-LB-HB-E,1952,1961,R,10,99,1930-07-16,NA
Ray Reckmack,ReckRa20,False,False,E-HB,1937,1937,R,2,2,1914-08-26,1982-05-01
Jamaica Rector,RectJa00,False,False,WR,2006,2007,R,2,3,1981-08-10,NA
Ron Rector,RectRo00,False,False,RB,1966,1967,R,3,20,1944-05-29,1968-07-14
Glen Redd,ReddGl20,False,False,LB,1981,1986,R,6,76,1958-06-17,2007-11-17
Silas Redd,ReddSi00,False,False,RB,2014,2014,R,1,15,1992-03-01,NA
Vince Redd,ReddVi00,False,False,LB,2008,2008,R,1,5,1985-09-01,NA
Barry Redden,ReddBa00,False,False,RB,1982,1990,R,9,108,1960-07-21,NA
Haason Reddick,ReddHa00,True,False,OLB,2017,2017,R,1,16,1994-09-22,NA
Kevin Reddick,ReddKe00,False,False,ILB,2013,2015,R,4,26,1989-12-28,NA
Cory Redding,ReddCo20,False,False,DE,2003,2015,R,13,188,1980-11-15,NA
Reggie Redding,ReddRe20,False,False,G-T,1991,1992,R,2,27,1968-09-22,NA
Sheepy Redeen,RedeSh20,False,False,E,1921,1921,R,1,4,1891-10-07,1971-09-01
Kasey Redfern,RedfKa00,True,False,P,2017,2017,R,1,1,1991-09-26,NA
Corn Redick,RediCo20,False,False,WR,1987,1987,R,1,1,1964-01-07,NA
Ruel Redinger,RediRu20,False,False,B,1925,1925,R,1,7,1896-12-31,1969-09-26
Chris Redman,RedmCh00,False,False,QB,2000,2011,R,8,31,1977-07-07,NA
Gus Redman,RedmGu20,False,False,B,1921,1924,R,4,16,1896-12-10,1949-07-19
Isaac Redman,RedmIs20,False,False,RB,2009,2013,R,5,50,1984-11-10,NA
Rick Redman,RedmRi00,False,False,LB-P,1965,1973,R,9,100,1943-03-07,NA
Anthony Redmon,RedmAn20,False,False,G,1994,2000,R,7,79,1971-04-09,NA
Adam Redmond,RedmAd00,True,False,G,2017,2017,R,1,4,1993-05-19,NA
Alex Redmond,RedmAl01,True,False,G,2017,2017,R,1,5,1995-01-18,NA
J.R. Redmond,RedmJ.00,False,False,RB,2000,2004,R,5,50,1977-09-28,NA
Jimmy Redmond,RedmJi00,False,False,WR,2002,2003,R,2,26,1977-08-18,NA
Rudy Redmond,RedmRu20,False,False,DB,1969,1972,R,4,50,1947-08-25,NA
Tom Redmond,RedmTo20,False,False,DE-G-T,1960,1965,R,6,60,1937-09-21,NA
Jarvis Redwine,RedwJa00,False,False,RB,1981,1983,R,3,26,1957-05-16,NA
Lucien Reeberg,ReebLu20,False,False,T,1963,1963,R,1,14,1942-02-21,1964-01-31
Beasley Reece,ReecBe20,False,False,DB,1976,1984,R,10,117,1954-03-18,NA
Danny Reece,ReecDa20,False,False,DB,1976,1980,R,5,72,1955-01-28,NA
Don Reece,ReecDo20,False,False,FB-LB-T,1946,1946,R,1,13,1919-12-01,1992-08-26
Geoff Reece,ReecGe20,False,False,C,1976,1977,R,2,17,1952-05-16,NA
John Reece,ReecJo20,False,False,DB,1995,1995,R,1,5,1971-01-24,NA
Marcel Reece,ReecMa00,True,False,FB,2009,2016,R,8,96,1985-06-23,NA
Travis Reece,ReecTr00,False,False,RB,1998,1999,R,2,7,1975-04-03,NA
Alvin Reed,ReedAl00,False,False,TE,1967,1975,R,9,116,1944-08-01,NA
Andre Reed,ReedAn00,False,True,WR,1985,2000,R,16,234,1964-01-29,NA
Ben Reed,ReedBe20,False,False,DE,1987,1987,R,1,3,1963-05-07,NA
Bert Reed,ReedBe00,False,False,WR,2012,2012,R,1,0,1988-06-01,NA
Bobby Reed,ReedBo00,False,False,HB,1962,1963,R,2,16,1939-11-14,NA
Brooks Reed,ReedBr00,True,False,DL,2011,2017,R,7,104,1987-02-28,NA
Chris Reed,ReedCh00,True,False,G,2016,2017,R,2,16,1992-07-22,NA
D'Aundre Reed,ReedD'00,False,False,DL,2012,2012,R,1,6,1988-01-01,NA
David Reed,ReedDa00,False,False,WR,2010,2013,R,4,36,1987-03-22,NA
Doug Reed,ReedDo20,False,False,DE-DT,1984,1990,R,7,96,1960-07-16,NA
Ed Reed,ReedEd00,False,False,DB,2002,2013,R,13,174,1978-09-11,NA
Frank Reed,ReedFr20,False,False,DB,1976,1980,R,5,71,1954-05-13,NA
Henry Reed,ReedHe20,False,False,DE-LB,1971,1974,R,4,51,1948-01-15,NA
J.R. Reed,ReedJ.20,False,False,DB,2004,2008,R,5,43,1982-02-11,NA
Jake Reed,ReedJa00,False,False,WR,1991,2002,R,12,155,1967-09-28,NA
James Reed,ReedJa20,False,False,LB,1977,1977,R,1,4,1955-10-10,NA
James Reed,ReedJa21,False,False,DT,2001,2007,R,7,99,1977-02-03,NA
Jarran Reed,ReedJa02,True,False,DT,2016,2017,R,2,30,1992-12-16,NA
Jeff Reed,reedxjef01,False,False,K,2002,2010,R,10,132,1979-04-09,NA
Joe Reed,ReedJo00,False,False,QB,1972,1979,R,8,50,1948-01-08,NA
Jordan Reed,ReedJo02,True,False,TE,2013,2017,R,5,52,1990-07-03,NA
Josh Reed,ReedJo01,False,False,WR,2002,2009,R,8,115,1980-05-01,NA
Kalan Reed,ReedKa00,True,False,CB,2016,2017,R,2,7,1993-12-29,NA
Kerry Reed,ReedKe00,False,False,WR,2007,2007,R,1,1,1984-12-24,NA
Leo Reed,ReedLe20,False,False,T-G,1961,1961,R,2,9,1940-01-03,NA
Mark Reed,ReedMa20,False,False,QB,1983,1983,R,1,1,1959-02-21,NA
Max Reed,ReedMa21,False,False,C,1925,1928,R,4,35,1902-02-15,1973-06-27
Michael Reed,ReedMi20,False,False,DB,1995,1996,R,2,3,1972-08-16,NA
Mike Reed,ReedMi00,False,False,RB,1998,1998,R,1,4,1975-01-06,2014-01-31
Nick Reed,ReedNi99,False,False,DE,2009,2011,R,3,26,1987-09-01,NA
Oscar Reed,ReedOs00,False,False,RB,1968,1975,R,8,86,1944-03-24,NA
Rayshun Reed,ReedRa20,False,False,DB,2004,2004,R,1,7,1981-04-10,NA
Robert Reed,ReedRo20,False,False,G,1965,1965,R,1,8,1943-02-23,2009-09-01
Robert Reed,ReedRo00,False,False,WR,1999,1999,R,1,3,1975-01-14,NA
Rock Reed,ReedRo21,False,False,HB,1937,1939,R,2,12,1912-08-07,2007-07-13
Smith Reed,ReedSm00,False,False,HB,1965,1966,R,2,11,1942-06-25,NA
Taft Reed,ReedTa20,False,False,DB,1967,1967,R,1,6,1942-06-12,NA
Tony Reed,ReedTo00,False,False,RB,1977,1981,R,5,71,1955-03-30,NA
Trovon Reed,ReedTr00,True,False,CB,2016,2016,R,1,6,1990-12-30,NA
Dan Reeder,ReedDa20,False,False,RB,1986,1987,R,2,13,1961-03-18,NA
Bernard Reedy,ReedBe01,True,False,WR,2014,2017,R,3,11,1991-12-31,NA
Albert Reese,ReesAl20,False,False,DT,1997,1997,R,1,5,1973-04-29,NA
Allen Reese,ReesAl21,False,False,DT,2003,2003,R,1,2,1980-10-10,NA
Archie Reese,ReesAr20,False,False,DE-NT-DT,1978,1983,R,6,83,1956-02-04,NA
Booker Reese,ReesBo20,False,False,DE,1982,1985,R,5,35,1959-09-20,NA
Dave Reese,ReesDa20,False,False,E,1920,1923,R,4,34,1892-11-19,1978-06-26
Don Reese,ReesDo20,False,False,DT-DE,1974,1981,R,7,88,1951-09-04,2003-09-18
Guy Reese,ReesGu20,False,False,DT,1962,1966,R,5,57,1939-09-22,2010-11-22
Hank Reese,ReesHa20,False,False,C-G,1933,1939,R,7,72,1909-10-24,1975-08-03
Ike Reese,ReesIk99,False,False,LB,1998,2006,R,9,144,1973-10-16,NA
Izell Reese,ReesIz20,False,False,DB,1998,2004,R,7,93,1974-05-07,NA
Jerry Reese,ReesJe22,False,False,DB,1979,1980,R,2,21,1955-01-07,NA
Jerry Reese,ReesJe20,False,False,DE,1988,1988,R,1,15,1964-07-11,NA
Jerry Reese,ReesJe21,False,False,WR,1997,1997,R,1,5,1973-03-18,NA
Ken Reese,ReesKe20,False,False,HB-QB,1947,1947,R,1,4,1921-04-30,1978-03-01
Lloyd Reese,ReesLl20,False,False,B,1946,1946,R,1,3,1920-06-17,1981-10-28
Marcus Reese,ReesMa20,False,False,LB,2004,2004,R,1,11,1981-06-15,NA
Steve Reese,ReesSt20,False,False,LB,1974,1976,R,3,35,1952-01-07,NA
Tevin Reese,ReesTe00,False,False,WR,2014,2014,R,1,0,1991-01-02,NA
Lew Reeve,ReevLe20,False,False,T,1920,1920,R,1,3,1889-10-17,1960-05-12
Bryan Reeves,ReevBr00,False,False,WR,1994,1995,R,2,19,1970-07-10,NA
Carl Reeves,ReevCa20,False,False,DE,1996,1998,R,3,31,1971-12-17,NA
Dan Reeves,ReevDa00,False,False,RB,1965,1972,R,8,100,1944-01-19,NA
Jacques Reeves,ReevJa20,False,False,DB,2004,2012,R,7,90,1982-10-08,NA
John Reeves,ReevJo20,False,False,LB,1999,2000,R,2,14,1975-02-23,NA
Ken Reeves,ReevKe20,False,False,T-G,1985,1990,R,6,85,1961-10-04,NA
Marion Reeves,ReevMa20,False,False,DB,1974,1974,R,1,14,1952-02-23,NA
Roy Reeves,ReevRo20,False,False,WR,1969,1969,R,1,2,1946-02-08,NA
Walter Reeves,ReevWa00,False,False,TE,1989,1996,R,8,98,1965-12-16,NA
Jalen Reeves-Maybin,ReevJa00,True,False,OLB,2017,2017,R,1,14,1995-01-31,NA
Jim Regan,RegaJi20,False,False,BB,1925,1925,R,1,3,NA,NA
Shawn Regent,RegeSh20,False,False,C,1987,1987,R,1,3,1963-04-14,NA
John Reger,RegeJo00,False,False,LB-G,1955,1966,R,12,144,1931-09-11,2013-09-19
Micanor Regis,RegiMi00,False,False,DT,2012,2014,R,2,0,1989-11-03,NA
Tom Regner,RegnTo20,False,False,G,1967,1972,R,6,67,1944-04-19,2014-11-13
Pete Regnier,RegnPe20,False,False,WB-HB,1921,1922,R,2,9,1896-09-10,1938-11-30
Moses Regular,ReguMo20,False,False,LB,1996,1996,R,1,3,1971-10-30,NA
Steve Rehage,RehaSt20,False,False,DB,1987,1987,R,1,3,1963-11-06,NA
Scott Rehberg,RehbSc20,False,False,G-T,1997,2003,R,7,79,1973-11-17,NA
Tom Rehder,RehdTo20,False,False,T-G,1988,1990,R,3,40,1965-01-27,NA
Milt Rehnquist,RehnMi20,False,False,G-C-T,1924,1932,R,11,77,1897-06-06,1956-02-05
Frank Reich,ReicFr00,False,False,QB,1985,1998,R,13,118,1961-12-04,NA
Bill Reichardt,ReicBi20,False,False,FB,1952,1952,R,1,12,1930-06-24,2004-06-01
Lou Reichel,ReicLo20,False,False,C,1926,1926,R,1,7,1905-03-16,1944-04-24
Mike Reichenbach,ReicMi20,False,False,LB,1984,1991,R,8,119,1961-09-14,NA
Dick Reichle,ReicDi20,False,False,E,1923,1923,R,1,6,1896-11-23,1967-06-13
Chuck Reichow,ReicCh20,False,False,B,1925,1926,R,2,7,1901-03-19,1993-03-29
Jerry Reichow,ReicJe00,False,False,E-QB,1956,1964,R,8,95,1934-05-19,NA
Alan Reid,ReidAl20,False,False,RB,1987,1987,R,1,1,1960-09-06,NA
Andy Reid,ReidAn20,False,False,RB,1976,1976,R,1,1,1954-02-26,NA
Bill Reid,ReidBi20,False,False,C,1975,1975,R,1,13,1952-05-02,NA
Breezy Reid,ReidBr20,False,False,HB,1950,1956,R,7,78,1927-09-04,1994-03-15
Caraun Reid,ReidCa00,True,False,DT,2014,2017,R,4,34,1991-11-23,NA
Darrell Reid,ReidDa20,False,False,DE,2005,2009,R,5,71,1982-06-20,NA
Dexter Reid,ReidDe20,False,False,DB,2004,2006,R,3,39,1981-03-18,NA
Eric Reid,ReidEr00,True,False,FS,2013,2017,R,5,70,1991-12-10,NA
Gabe Reid,ReidGa00,False,False,TE,2003,2006,R,3,30,1977-05-28,NA
Jah Reid,ReidJa00,True,False,OT,2011,2016,R,6,61,1988-07-21,NA
Jim Reid,ReidJi20,False,False,T-G,1995,1995,R,1,6,1971-02-13,NA
Joe Reid,ReidJo20,False,False,LB-C-DG,1951,1952,R,2,22,1929-03-18,NA
Lamont Reid,ReidLa20,False,False,DB,2005,2005,R,1,10,1982-05-04,NA
Michael Reid,ReidMi20,False,False,LB,1987,1992,R,6,67,1964-06-25,NA
Mike Reid,ReidMi00,False,False,DT,1970,1974,R,5,64,1947-05-24,NA
Mike Reid,ReidMi21,False,False,DB,1993,1994,R,2,12,1970-11-24,NA
Spencer Reid,ReidSp20,False,False,LB,1998,1999,R,2,28,1976-02-08,NA
Willie Reid,ReidWi00,False,False,WR,2006,2007,R,2,7,1982-09-19,NA
Riley Reiff,ReifRi00,True,False,OT,2012,2017,R,6,92,1988-12-01,NA
Bob Reifsnyder,ReifBo20,False,False,DE,1960,1961,R,2,16,1937-06-18,NA
George Reihner,ReihGe20,False,False,G,1977,1982,R,4,27,1955-04-27,NA
Dameon Reilly,ReilDa20,False,False,WR,1987,1987,R,1,3,1963-05-10,NA
Jim Reilly,ReilJi20,False,False,G,1970,1971,R,2,27,1948-02-08,1994-08-03
Kevin Reilly,ReilKe20,False,False,LB,1973,1975,R,3,25,1951-04-10,NA
Mike Reilly,ReilMi20,False,False,LB,1964,1969,R,6,74,1942-03-27,NA
Mike Reilly,ReilMi21,False,False,LB,1982,1982,R,1,9,1959-02-14,NA
Trevor Reilly,ReilTr00,True,False,OLB,2014,2017,R,4,37,1988-01-17,NA
Bruce Reimers,ReimBr20,False,False,G-T,1984,1993,R,10,135,1960-09-28,NA
Mike Reinfeldt,ReinMi00,False,False,DB,1976,1983,R,9,104,1953-05-06,NA
Bill Reinhard,ReinBi20,False,False,B,1947,1948,R,2,22,1922-05-17,2016-01-30
Bob Reinhard,ReinBo20,False,False,T-FB,1946,1950,R,5,66,1920-10-17,1996-08-02
Jeff Reinke,ReinJe20,False,False,DE,1987,1987,R,1,1,1962-09-12,NA
Chris Reis,ReisCh99,False,False,DB,2007,2010,R,4,46,1983-09-19,NA
Earl Reiser,ReisEa20,False,False,BB-WB,1923,1923,R,1,2,1899-05-26,1956-09-29
Allen Reisner,ReisAl00,False,False,TE,2011,2014,R,5,17,1988-09-29,NA
Bill Reissig,ReisBi20,False,False,BB-LB-DE,1938,1939,R,2,22,1915-11-02,1996-07-08
Albie Reisz,ReisAl20,False,False,TB-HB-QB,1944,1947,R,4,35,1917-11-29,1985-05-01
Austin Reiter,ReitAu00,True,False,C,2016,2017,R,2,17,1991-11-27,NA
Peck Reiter,ReitPe20,False,False,G-E,1926,1927,R,2,8,1899-02-15,1968-05-15
Joe Reitz,ReitJo00,False,False,T,2011,2016,R,6,73,1985-08-24,NA
Johnny Rembert,RembJo00,False,False,LB,1983,1992,R,10,126,1961-01-19,NA
Reggie Rembert,RembRe00,False,False,WR,1991,1993,R,3,28,1966-12-25,NA
Bill Remington,RemiBi20,False,False,C-LB,1946,1946,R,1,9,1920-11-02,2005-04-08
Mike Remmers,RemmMi00,True,False,T,2012,2017,R,7,49,1989-04-11,NA
Dennis Remmert,RemmDe20,False,False,LB,1960,1960,R,1,2,1938-11-01,NA
Roger Remo,RemoRo20,False,False,LB,1987,1987,R,1,3,1964-08-07,NA
Dan Remsberg,RemsDa20,False,False,T,1986,1987,R,2,21,1962-04-07,NA
Sean Renfree,RenfSe00,False,False,QB,2014,2015,R,2,2,1990-04-28,NA
Dean Renfro,RenfDe20,False,False,HB,1955,1955,R,1,7,1932-06-15,2012-11-11
Dick Renfro,RenfDi20,False,False,FB-LB,1946,1946,R,1,3,1919-01-25,1998-11-10
Leonard Renfro,RenfLe20,False,False,DT,1993,1994,R,2,23,1970-06-29,NA
Mel Renfro,RenfMe00,False,True,DB-RB,1964,1977,R,14,174,1941-12-30,NA
Mike Renfro,RenfMi00,False,False,WR,1978,1987,R,10,133,1955-06-19,NA
Ray Renfro,RenfRa00,False,False,HB-FL,1952,1963,R,12,142,1929-11-07,1997-08-04
Will Renfro,RenfWi20,False,False,DT-DE-T,1957,1961,R,5,60,1932-03-15,2010-09-18
Justin Renfrow,RenfJu00,False,False,DT,2014,2014,R,2,0,1989-11-23,NA
Mike Rengel,RengMi20,False,False,DT,1969,1969,R,1,5,1946-12-01,NA
Neil Rengel,RengNe20,False,False,FB,1930,1930,R,1,11,1906-04-09,1995-01-14
Bob Renn,RennBo00,False,False,HB,1961,1961,R,1,12,1934-05-25,1971-10-21
Terry Rennaker,RennTe20,False,False,LB,1980,1980,R,1,15,1958-05-01,NA
Bill Renner,RennBi20,False,False,P,1986,1987,R,2,6,1959-05-23,NA
Jess Reno,RenoJe20,False,False,E,1920,1922,R,2,3,1890-09-03,1962-09-23
Caesar Rentie,RentCa20,False,False,T,1988,1988,R,1,5,1964-11-10,NA
Pug Rentner,RentPu20,False,False,B,1934,1937,R,4,43,1910-09-18,1978-08-24
Larry Rentz,RentLa20,False,False,DB,1969,1969,R,1,2,1947-08-01,NA
Lance Rentzel,RentLa00,False,False,WR-FL,1965,1974,R,9,115,1943-10-14,NA
Jay Repko,RepkJa20,False,False,TE,1987,1987,R,1,3,1958-06-12,NA
Joe Repko,RepkJo20,False,False,T,1946,1949,R,4,37,1920-03-15,1997-03-13
Adam Replogle,ReplAd00,False,False,DT,2014,2014,R,1,0,1990-10-10,NA
Mike Reppond,ReppMi20,False,False,WR,1973,1973,R,1,2,1951-08-24,NA
Glenn Ressler,RessGl20,False,False,G-C-T-DT,1965,1974,R,10,125,1943-05-21,NA
Joe Restic,RestJo20,False,False,E,1952,1952,R,1,3,1926-07-21,2011-12-08
Jared Retkofsky,RetkJa00,False,False,C,2008,2009,R,2,11,1983-03-16,NA
Pete Retzlaff,RetzPe00,False,False,E-HB-TE,1956,1966,R,11,132,1931-08-21,NA
Alan Reuber,ReubAl20,False,False,T,2004,2004,R,1,3,1981-01-26,NA
Konrad Reuland,ReulKo00,False,False,TE,2012,2015,R,5,30,1987-04-04,2016-12-12
Vic Reuter,ReutVi20,False,False,C,1932,1932,R,1,2,1909-12-01,1998-01-11
Randy Reutershan,ReutRa20,False,False,WR,1978,1978,R,1,11,1955-06-30,NA
Ray Reutt,ReutRa21,False,False,E,1943,1943,R,1,2,1917-03-04,2004-08-18
Fuad Reveiz,reveifua01,False,False,K,1985,1995,R,11,147,1963-02-24,NA
Darrelle Revis,ReviDa99,True,False,DB,2007,2017,R,11,145,1985-07-14,NA
Freeman Rexer,RexeFr20,False,False,E,1943,1945,R,4,19,1918-06-18,NA
Vincent Rey,ReyxVi00,True,False,LB,2010,2017,R,8,112,1987-09-06,NA
Kendall Reyes,ReyeKe00,False,False,DT,2012,2016,R,6,76,1989-09-26,NA
Tutan Reyes,ReyeTu20,False,False,G-T,2001,2008,R,6,53,1977-10-28,NA
Darius Reynaud,ReynDa00,False,False,WR,2008,2013,R,6,48,1984-12-29,NA
Al Reynolds,ReynAl20,False,False,G,1960,1967,R,8,98,1938-02-15,NA
Bill Reynolds,ReynBi20,False,False,HB,1944,1945,R,2,14,1917-08-10,1996-02-09
Billy Reynolds,ReynBi00,False,False,HB,1953,1960,R,5,54,1931-07-20,2002-12-02
Bob Reynolds,ReynBo20,False,False,T,1937,1938,R,2,20,1914-03-30,1994-02-08
Bob Reynolds,ReynBo00,False,False,T,1963,1973,R,12,141,1939-01-22,1996-10-10
Chase Reynolds,ReynCh00,False,False,RB,2012,2016,R,5,60,1987-10-22,NA
Chuck Reynolds,ReynCh20,False,False,C-G,1969,1970,R,2,25,1946-10-05,NA
Dallas Reynolds,ReynDa01,False,False,G,2012,2015,R,4,50,1984-04-23,NA
Ed Reynolds,ReynEd20,False,False,LB,1983,1992,R,10,135,1961-09-23,NA
Ed Reynolds,ReynEd00,True,False,FS,2014,2016,R,3,16,1991-10-18,NA
Garrett Reynolds,ReynGa20,False,False,T,2009,2016,R,7,67,1987-07-01,NA
Homer Reynolds,ReynHo20,False,False,G,1934,1934,R,1,2,1913-10-31,1988-02-07
Jack Reynolds,ReynJa00,False,False,LB,1970,1984,R,15,198,1947-11-22,NA
Jamal Reynolds,ReynJa20,False,False,DE,2001,2003,R,3,18,1979-02-20,NA
Jerry Reynolds,ReynJe20,False,False,T-C,1996,1998,R,3,25,1970-04-02,NA
Jim Reynolds,ReynJi21,False,False,DB,1946,1946,R,1,2,1921-08-21,1987-09-02
Jim Reynolds,ReynJi20,False,False,FB-LB,1946,1946,R,1,7,1920-01-08,1985-01-30
Joffrey Reynolds,ReynJo20,False,False,RB,2003,2003,R,1,4,1979-11-26,NA
John Reynolds,ReynJo21,False,False,C,1937,1937,R,1,5,1914-04-20,NA
Josh Reynolds,ReynJo00,True,False,WR,2017,2017,R,1,16,1995-02-16,NA
LaRoy Reynolds,ReynLa00,True,False,LB,2013,2017,R,6,68,1990-11-03,NA
M.C. Reynolds,ReynM.00,False,False,QB,1958,1962,R,5,40,1935-02-11,1991-09-08
Matt Reynolds,ReynMa00,False,False,T,2012,2012,R,1,0,1986-05-31,NA
Owen Reynolds,ReynOw20,False,False,E-FB,1925,1926,R,2,18,1893-03-10,1984-03-11
Quentin Reynolds,ReynQu20,False,False,G-T,1926,1926,R,1,8,1902-04-11,1965-03-17
Rashaad Reynolds,ReynRa00,True,False,CB,2014,2014,R,1,0,1991-02-02,NA
Ricky Reynolds,ReynRi20,False,False,DB,1987,1996,R,10,147,1965-01-19,NA
Robert Reynolds,ReynRo20,False,False,LB,2004,2006,R,3,33,1981-05-20,NA
Tom Reynolds,ReynTo00,False,False,WR,1972,1973,R,2,21,1949-04-11,NA
Demetrius Rhaney,RhanDe00,True,False,C,2014,2017,R,4,33,1992-06-22,NA
Floyd Rhea,RheaFl20,False,False,G,1943,1947,R,4,19,1920-09-28,2010-12-12
Hugh Rhea,RheaHu20,False,False,G,1933,1933,R,1,2,1909-09-09,1973-10-18
Leonta Rheams,RheaLe20,False,False,DT,1998,1998,R,1,6,1976-08-01,NA
Steve Rhem,RhemSt20,False,False,WR,1994,1995,R,2,15,1971-11-09,NA
Elmer Rhenstrom,RhenEl20,False,False,E,1922,1922,R,1,6,1895-08-18,1967-12-26
Errict Rhett,RhetEr00,False,False,RB,1994,2000,R,7,86,1970-12-11,NA
Coby Rhinehart,RhinCo20,False,False,DB,1999,2003,R,4,61,1977-02-07,NA
Jay Rhodemyre,RhodJa20,False,False,C-LB,1948,1952,R,4,45,1923-06-29,1968-06-07
Bruce Rhodes,RhodBr20,False,False,DB,1976,1978,R,2,29,1952-04-17,1981-02-23
Danny Rhodes,RhodDa20,False,False,LB,1974,1974,R,1,14,1951-03-18,2007-07-22
Dominic Rhodes,RhodDo00,False,False,RB,2001,2010,R,8,99,1979-01-17,NA
Don Rhodes,RhodDo20,False,False,T,1933,1933,R,1,7,1909-07-09,1968-01-01
Kerry Rhodes,RhodKe20,False,False,DB,2005,2012,R,8,118,1982-08-02,NA
Luke Rhodes,RhodLu00,True,False,LB,2016,2017,R,2,20,1992-12-02,NA
Ray Rhodes,RhodRa00,False,False,DB-WR,1974,1980,R,7,97,1950-10-20,NA
Xavier Rhodes,RhodXa00,True,False,CB,2013,2017,R,5,75,1990-06-19,NA
Jerry Rhome,RhomJe00,False,False,QB,1965,1971,R,7,71,1942-03-06,NA
Earnest Rhone,RhonEa20,False,False,LB,1975,1984,R,9,116,1953-08-20,NA
Buster Rhymes,RhymBu20,False,False,WR,1985,1986,R,2,20,1962-01-27,NA
Frank Ribar,RibaFr20,False,False,G-LB,1943,1943,R,1,2,1915-01-15,1976-10-01
Dave Ribble,RibbDa20,False,False,G-T,1932,1935,R,4,15,1907-03-28,1943-11-03
Paul Riblett,RiblPa20,False,False,E,1932,1936,R,5,56,1908-05-23,1976-03-01
Alan Ricard,RicaAl00,False,False,FB,2001,2005,R,5,55,1977-01-17,NA
Patrick Ricard,RicaPa00,True,False,DE,2017,2017,R,1,16,1994-05-27,NA
Benny Ricardo,ricarben01,False,False,K,1976,1984,R,8,90,1954-01-04,NA
Jim Ricca,RiccJi20,False,False,MG-T-G-DT,1951,1956,R,7,60,1927-10-08,2007-02-11
Rice,Ricexx20,False,False,WB,1921,1921,R,1,1,NA,NA
Allen Rice,RiceAl00,False,False,RB,1984,1991,R,8,95,1962-04-05,NA
Andy Rice,RiceAn20,False,False,DT,1966,1973,R,9,102,1940-09-06,NA
Dan Rice,RiceDa20,False,False,RB,1987,1987,R,1,3,1963-11-09,NA
Denzel Rice,RiceDe00,True,False,DB,2015,2016,R,2,8,1993-03-31,NA
Floyd Rice,RiceFl20,False,False,LB-TE,1971,1978,R,9,104,1949-08-31,2011-11-08
George Rice,RiceGe20,False,False,DT,1966,1969,R,4,37,1944-06-10,2010-12-26
Harold Rice,RiceHa20,False,False,DE,1971,1971,R,1,12,1945-06-23,NA
Jerry Rice,RiceJe00,False,True,WR,1985,2004,R,21,303,1962-10-13,NA
Jerry Rice,RiceJe01,False,False,WR,2014,2014,R,1,0,1991-07-27,NA
Ken Rice,RiceKe00,False,False,T-G,1961,1967,R,6,79,1939-09-14,NA
Orian Rice,RiceOr20,False,False,BB-C,1929,1929,R,1,2,1900-03-21,1968-05-01
Ray Rice,RiceRa00,False,False,RB,2008,2013,R,6,92,1987-01-22,NA
Rodney Rice,RiceRo20,False,False,DB,1989,1990,R,2,26,1966-06-18,NA
Ron Rice,RiceRo21,False,False,DB,1996,2001,R,6,79,1972-11-09,NA
Sidney Rice,RiceSi01,False,False,WR,2007,2013,R,7,81,1986-09-01,NA
Simeon Rice,RiceSi00,False,False,DE,1996,2007,R,13,174,1974-02-24,NA
Herb Rich,RichHe20,False,False,DB,1950,1956,R,7,64,1928-10-07,2008-03-28
Randy Rich,RichRa20,False,False,DB,1977,1979,R,5,29,1953-12-28,NA
Gary Richard,RichGa20,False,False,DB,1988,1988,R,1,10,1965-10-09,NA
Jalen Richard,RichJa01,True,False,RB,2016,2017,R,2,32,1993-10-15,NA
Jamey Richard,RichJa20,False,False,C,2008,2012,R,5,48,1984-10-09,NA
Kris Richard,RichKr20,False,False,DB,2002,2005,R,4,39,1979-10-28,NA
Stanley Richard,RichSt20,False,False,DB,1991,1998,R,8,124,1967-10-21,NA
Bobby Richards,RichBo20,False,False,DE-DT,1962,1967,R,6,84,1938-10-02,NA
Curvin Richards,RichCu00,False,False,RB,1991,1993,R,3,12,1968-12-26,NA
David Richards,RichDa20,False,False,G-T,1988,1996,R,10,135,1966-04-11,NA
Dick Richards,RichDi20,False,False,FB-WB,1933,1933,R,1,9,1907-11-17,1996-11-13
